region,variable_label,nivel,year,value,variable_code,unidad
Valle del Cauca,Sin aseguramiento en salud,Departamento,2021,9.8,sin_aseguramiento_salud,porcentaje
Valle del Cauca,Trabajo infantil,Departamento,2021,1.3,trabajo_infantil,porcentaje
Valle del Cauca,Trabajo informal,Departamento,2021,71.1,trabajo_informal,porcentaje
Arauca,Analfabetismo,Departamento,2021,6.9,analfabetismo,porcentaje
Arauca,Bajo logro educativo,Departamento,2021,54.9,bajo_logro_educativo,porcentaje
Arauca,Barreras a servicios para cuidado de la primera infancia,Departamento,2021,11.6,cuidado_primera_infancia,porcentaje
Arauca,Barreras de acceso a servicios de salud,Departamento,2021,0.7,barreras_acceso_salud,porcentaje
Arauca,Desempleo de larga duración,Departamento,2021,11.9,desempleo_larga_duracion,porcentaje
Arauca,Hacinamiento crítico,Departamento,2021,8.9,hacinamiento_critico,porcentaje
Arauca,Inadecuada eliminación de excretas,Departamento,2021,12.5,excretas_inadecuadas,porcentaje
Arauca,Inasistencia escolar,Departamento,2021,9.3,inasistencia_escolar,porcentaje
Arauca,Material inadecuado de paredes exteriores,Departamento,2021,13.3,paredes_inadecuadas,porcentaje
Arauca,Material inadecuado de pisos,Departamento,2021,18.8,pisos_inadecuados,porcentaje
Arauca,Rezago escolar,Departamento,2021,26.8,rezago_escolar,porcentaje
Arauca,Sin acceso a fuente de agua mejorada,Departamento,2021,5.8,sin_agua_mejorada,porcentaje
Arauca,Sin aseguramiento en salud,Departamento,2021,24.3,sin_aseguramiento_salud,porcentaje
Arauca,Trabajo infantil,Departamento,2021,1.2,trabajo_infantil,porcentaje
Arauca,Trabajo informal,Departamento,2021,94.7,trabajo_informal,porcentaje
Casanare,Analfabetismo,Departamento,2021,6.7,analfabetismo,porcentaje
Casanare,Bajo logro educativo,Departamento,2021,47.7,bajo_logro_educativo,porcentaje
Casanare,Barreras a servicios para cuidado de la primera infancia,Departamento,2021,8.6,cuidado_primera_infancia,porcentaje
Casanare,Barreras de acceso a servicios de salud,Departamento,2021,1.3,barreras_acceso_salud,porcentaje
Casanare,Desempleo de larga duración,Departamento,2021,11.6,desempleo_larga_duracion,porcentaje
Casanare,Hacinamiento crítico,Departamento,2021,10.5,hacinamiento_critico,porcentaje
Casanare,Inadecuada eliminación de excretas,Departamento,2021,7.6,excretas_inadecuadas,porcentaje
Casanare,Inasistencia escolar,Departamento,2021,8.6,inasistencia_escolar,porcentaje
Casanare,Material inadecuado de paredes exteriores,Departamento,2021,5.4,paredes_inadecuadas,porcentaje
Casanare,Material inadecuado de pisos,Departamento,2021,6.4,pisos_inadecuados,porcentaje
Casanare,Rezago escolar,Departamento,2021,26.6,rezago_escolar,porcentaje
Casanare,Sin acceso a fuente de agua mejorada,Departamento,2021,8.5,sin_agua_mejorada,porcentaje
Casanare,Sin aseguramiento en salud,Departamento,2021,10.5,sin_aseguramiento_salud,porcentaje
Casanare,Trabajo infantil,Departamento,2021,1.6,trabajo_infantil,porcentaje
Casanare,Trabajo informal,Departamento,2021,79.9,trabajo_informal,porcentaje
Putumayo,Analfabetismo,Departamento,2021,9.5,analfabetismo,porcentaje
Putumayo,Bajo logro educativo,Departamento,2021,57.6,bajo_logro_educativo,porcentaje
Putumayo,Barreras a servicios para cuidado de la primera infancia,Departamento,2021,6.8,cuidado_primera_infancia,porcentaje
Putumayo,Barreras de acceso a servicios de salud,Departamento,2021,1.9,barreras_acceso_salud,porcentaje
Putumayo,Desempleo de larga duración,Departamento,2021,11.1,desempleo_larga_duracion,porcentaje
Putumayo,Hacinamiento crítico,Departamento,2021,6.1,hacinamiento_critico,porcentaje
Putumayo,Inadecuada eliminación de excretas,Departamento,2021,9.0,excretas_inadecuadas,porcentaje
Putumayo,Inasistencia escolar,Departamento,2021,5.0,inasistencia_escolar,porcentaje
Putumayo,Material inadecuado de paredes exteriores,Departamento,2021,8.6,paredes_inadecuadas,porcentaje
Putumayo,Material inadecuado de pisos,Departamento,2021,2.4,pisos_inadecuados,porcentaje
Putumayo,Rezago escolar,Departamento,2021,22.7,rezago_escolar,porcentaje
Putumayo,Sin acceso a fuente de agua mejorada,Departamento,2021,51.9,sin_agua_mejorada,porcentaje
Putumayo,Sin aseguramiento en salud,Departamento,2021,9.6,sin_aseguramiento_salud,porcentaje
Putumayo,Trabajo infantil,Departamento,2021,2.2,trabajo_infantil,porcentaje
Putumayo,Trabajo informal,Departamento,2021,92.5,trabajo_informal,porcentaje
San Andrés,Analfabetismo,Departamento,2021,1.4,analfabetismo,porcentaje
San Andrés,Bajo logro educativo,Departamento,2021,24.2,bajo_logro_educativo,porcentaje
San Andrés,Barreras a servicios para cuidado de la primera infancia,Departamento,2021,5.7,cuidado_primera_infancia,porcentaje
San Andrés,Barreras de acceso a servicios de salud,Departamento,2021,0.4,barreras_acceso_salud,porcentaje
San Andrés,Desempleo de larga duración,Departamento,2021,6.8,desempleo_larga_duracion,porcentaje
San Andrés,Hacinamiento crítico,Departamento,2021,11.3,hacinamiento_critico,porcentaje
San Andrés,Inadecuada eliminación de excretas,Departamento,2021,72.5,excretas_inadecuadas,porcentaje
San Andrés,Inasistencia escolar,Departamento,2021,3.2,inasistencia_escolar,porcentaje
San Andrés,Material inadecuado de paredes exteriores,Departamento,2021,7.2,paredes_inadecuadas,porcentaje
San Andrés,Material inadecuado de pisos,Departamento,2021,0.4,pisos_inadecuados,porcentaje
San Andrés,Rezago escolar,Departamento,2021,23.1,rezago_escolar,porcentaje
San Andrés,Sin acceso a fuente de agua mejorada,Departamento,2021,62.6,sin_agua_mejorada,porcentaje
San Andrés,Sin aseguramiento en salud,Departamento,2021,3.4,sin_aseguramiento_salud,porcentaje
San Andrés,Trabajo infantil,Departamento,2021,0.2,trabajo_infantil,porcentaje
San Andrés,Trabajo informal,Departamento,2021,60.3,trabajo_informal,porcentaje
Amazonas,Analfabetismo,Departamento,2021,6.9,analfabetismo,porcentaje
Amazonas,Bajo logro educativo,Departamento,2021,51.5,bajo_logro_educativo,porcentaje
Amazonas,Barreras a servicios para cuidado de la primera infancia,Departamento,2021,10.0,cuidado_primera_infancia,porcentaje
Amazonas,Barreras de acceso a servicios de salud,Departamento,2021,0.9,barreras_acceso_salud,porcentaje
Amazonas,Desempleo de larga duración,Departamento,2021,12.3,desempleo_larga_duracion,porcentaje
Amazonas,Hacinamiento crítico,Departamento,2021,17.4,hacinamiento_critico,porcentaje
Amazonas,Inadecuada eliminación de excretas,Departamento,2021,36.6,excretas_inadecuadas,porcentaje
Amazonas,Inasistencia escolar,Departamento,2021,5.0,inasistencia_escolar,porcentaje
Amazonas,Material inadecuado de paredes exteriores,Departamento,2021,22.2,paredes_inadecuadas,porcentaje
Amazonas,Material inadecuado de pisos,Departamento,2021,2.1,pisos_inadecuados,porcentaje
Amazonas,Rezago escolar,Departamento,2021,44.1,rezago_escolar,porcentaje
Amazonas,Sin acceso a fuente de agua mejorada,Departamento,2021,44.8,sin_agua_mejorada,porcentaje
Amazonas,Sin aseguramiento en salud,Departamento,2021,4.7,sin_aseguramiento_salud,porcentaje
Amazonas,Trabajo infantil,Departamento,2021,1.9,trabajo_infantil,porcentaje
Amazonas,Trabajo informal,Departamento,2021,82.6,trabajo_informal,porcentaje
Guainía,Analfabetismo,Departamento,2021,15.9,analfabetismo,porcentaje
Guainía,Bajo logro educativo,Departamento,2021,64.8,bajo_logro_educativo,porcentaje
Guainía,Barreras a servicios para cuidado de la primera infancia,Departamento,2021,13.4,cuidado_primera_infancia,porcentaje
Guainía,Barreras de acceso a servicios de salud,Departamento,2021,0.9,barreras_acceso_salud,porcentaje
Guainía,Desempleo de larga duración,Departamento,2021,19.4,desempleo_larga_duracion,porcentaje
Guainía,Hacinamiento crítico,Departamento,2021,19.3,hacinamiento_critico,porcentaje
Guainía,Inadecuada eliminación de excretas,Departamento,2021,62.6,excretas_inadecuadas,porcentaje
Guainía,Inasistencia escolar,Departamento,2021,7.6,inasistencia_escolar,porcentaje
Guainía,Material inadecuado de paredes exteriores,Departamento,2021,22.1,paredes_inadecuadas,porcentaje
Guainía,Material inadecuado de pisos,Departamento,2021,44.5,pisos_inadecuados,porcentaje
Guainía,Rezago escolar,Departamento,2021,38.5,rezago_escolar,porcentaje
Guainía,Sin acceso a fuente de agua mejorada,Departamento,2021,73.9,sin_agua_mejorada,porcentaje
Guainía,Sin aseguramiento en salud,Departamento,2021,12.8,sin_aseguramiento_salud,porcentaje
Guainía,Trabajo infantil,Departamento,2021,0.3,trabajo_infantil,porcentaje
Guainía,Trabajo informal,Departamento,2021,89.6,trabajo_informal,porcentaje
Guaviare,Analfabetismo,Departamento,2021,10.0,analfabetismo,porcentaje
Guaviare,Bajo logro educativo,Departamento,2021,59.1,bajo_logro_educativo,porcentaje
Guaviare,Barreras a servicios para cuidado de la primera infancia,Departamento,2021,9.8,cuidado_primera_infancia,porcentaje
Guaviare,Barreras de acceso a servicios de salud,Departamento,2021,5.7,barreras_acceso_salud,porcentaje
Guaviare,Desempleo de larga duración,Departamento,2021,10.3,desempleo_larga_duracion,porcentaje
Guaviare,Hacinamiento crítico,Departamento,2021,10.0,hacinamiento_critico,porcentaje
Guaviare,Inadecuada eliminación de excretas,Departamento,2021,28.3,excretas_inadecuadas,porcentaje
Guaviare,Inasistencia escolar,Departamento,2021,8.4,inasistencia_escolar,porcentaje
Guaviare,Material inadecuado de paredes exteriores,Departamento,2021,13.1,paredes_inadecuadas,porcentaje
Guaviare,Material inadecuado de pisos,Departamento,2021,9.6,pisos_inadecuados,porcentaje
Guaviare,Rezago escolar,Departamento,2021,27.2,rezago_escolar,porcentaje
Guaviare,Sin acceso a fuente de agua mejorada,Departamento,2021,45.8,sin_agua_mejorada,porcentaje
Guaviare,Sin aseguramiento en salud,Departamento,2021,14.2,sin_aseguramiento_salud,porcentaje
Guaviare,Trabajo infantil,Departamento,2021,2.7,trabajo_infantil,porcentaje
Guaviare,Trabajo informal,Departamento,2021,86.3,trabajo_informal,porcentaje
Vaupés,Analfabetismo,Departamento,2021,13.2,analfabetismo,porcentaje
Vaupés,Bajo logro educativo,Departamento,2021,60.6,bajo_logro_educativo,porcentaje
Vaupés,Barreras a servicios para cuidado de la primera infancia,Departamento,2021,13.3,cuidado_primera_infancia,porcentaje
Vaupés,Barreras de acceso a servicios de salud,Departamento,2021,1.8,barreras_acceso_salud,porcentaje
Vaupés,Desempleo de larga duración,Departamento,2021,28.0,desempleo_larga_duracion,porcentaje
Vaupés,Hacinamiento crítico,Departamento,2021,27.0,hacinamiento_critico,porcentaje
Vaupés,Inadecuada eliminación de excretas,Departamento,2021,63.1,excretas_inadecuadas,porcentaje
Vaupés,Inasistencia escolar,Departamento,2021,4.4,inasistencia_escolar,porcentaje
Vaupés,Material inadecuado de paredes exteriores,Departamento,2021,33.4,paredes_inadecuadas,porcentaje
Vaupés,Material inadecuado de pisos,Departamento,2021,28.6,pisos_inadecuados,porcentaje
Vaupés,Rezago escolar,Departamento,2021,42.6,rezago_escolar,porcentaje
Vaupés,Sin acceso a fuente de agua mejorada,Departamento,2021,70.0,sin_agua_mejorada,porcentaje
Vaupés,Sin aseguramiento en salud,Departamento,2021,2.4,sin_aseguramiento_salud,porcentaje
Vaupés,Trabajo infantil,Departamento,2021,0.5,trabajo_infantil,porcentaje
Vaupés,Trabajo informal,Departamento,2021,87.7,trabajo_informal,porcentaje
Vichada,Analfabetismo,Departamento,2021,23.2,analfabetismo,porcentaje
Vichada,Bajo logro educativo,Departamento,2021,77.3,bajo_logro_educativo,porcentaje
Vichada,Barreras a servicios para cuidado de la primera infancia,Departamento,2021,11.5,cuidado_primera_infancia,porcentaje
Vichada,Barreras de acceso a servicios de salud,Departamento,2021,0.7,barreras_acceso_salud,porcentaje
Vichada,Desempleo de larga duración,Departamento,2021,38.4,desempleo_larga_duracion,porcentaje
Vichada,Hacinamiento crítico,Departamento,2021,12.0,hacinamiento_critico,porcentaje
Vichada,Inadecuada eliminación de excretas,Departamento,2021,79.1,excretas_inadecuadas,porcentaje
Vichada,Inasistencia escolar,Departamento,2021,12.5,inasistencia_escolar,porcentaje
Vichada,Material inadecuado de paredes exteriores,Departamento,2021,34.0,paredes_inadecuadas,porcentaje
Vichada,Material inadecuado de pisos,Departamento,2021,67.7,pisos_inadecuados,porcentaje
Vichada,Rezago escolar,Departamento,2021,26.9,rezago_escolar,porcentaje
Vichada,Sin acceso a fuente de agua mejorada,Departamento,2021,68.8,sin_agua_mejorada,porcentaje
Vichada,Sin aseguramiento en salud,Departamento,2021,14.1,sin_aseguramiento_salud,porcentaje
Vichada,Trabajo infantil,Departamento,2021,1.3,trabajo_infantil,porcentaje
Vichada,Trabajo informal,Departamento,2021,95.1,trabajo_informal,porcentaje
Antioquia,Analfabetismo,Departamento,2022,7.0,analfabetismo,porcentaje
Antioquia,Bajo logro educativo,Departamento,2022,39.9,bajo_logro_educativo,porcentaje
Antioquia,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,5.4,cuidado_primera_infancia,porcentaje
Antioquia,Barreras de acceso a servicios de salud,Departamento,2022,0.4,barreras_acceso_salud,porcentaje
Antioquia,Desempleo de larga duración,Departamento,2022,14.0,desempleo_larga_duracion,porcentaje
Antioquia,Hacinamiento crítico,Departamento,2022,5.8,hacinamiento_critico,porcentaje
Antioquia,Inadecuada eliminación de excretas,Departamento,2022,8.4,excretas_inadecuadas,porcentaje
Antioquia,Inasistencia escolar,Departamento,2022,1.5,inasistencia_escolar,porcentaje
Antioquia,Material inadecuado de paredes exteriores,Departamento,2022,1.4,paredes_inadecuadas,porcentaje
Antioquia,Material inadecuado de pisos,Departamento,2022,2.1,pisos_inadecuados,porcentaje
Antioquia,Rezago escolar,Departamento,2022,22.9,rezago_escolar,porcentaje
Antioquia,Sin acceso a fuente de agua mejorada,Departamento,2022,7.6,sin_agua_mejorada,porcentaje
Antioquia,Sin aseguramiento en salud,Departamento,2022,6.3,sin_aseguramiento_salud,porcentaje
Antioquia,Trabajo infantil,Departamento,2022,0.6,trabajo_infantil,porcentaje
Antioquia,Trabajo informal,Departamento,2022,66.0,trabajo_informal,porcentaje
Atlántico,Analfabetismo,Departamento,2022,7.0,analfabetismo,porcentaje
Atlántico,Bajo logro educativo,Departamento,2022,28.1,bajo_logro_educativo,porcentaje
Atlántico,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,9.5,cuidado_primera_infancia,porcentaje
Atlántico,Barreras de acceso a servicios de salud,Departamento,2022,1.5,barreras_acceso_salud,porcentaje
Atlántico,Desempleo de larga duración,Departamento,2022,11.2,desempleo_larga_duracion,porcentaje
Atlántico,Hacinamiento crítico,Departamento,2022,10.8,hacinamiento_critico,porcentaje
Atlántico,Inadecuada eliminación de excretas,Departamento,2022,8.8,excretas_inadecuadas,porcentaje
Atlántico,Inasistencia escolar,Departamento,2022,1.8,inasistencia_escolar,porcentaje
Atlántico,Material inadecuado de paredes exteriores,Departamento,2022,0.7,paredes_inadecuadas,porcentaje
Atlántico,Material inadecuado de pisos,Departamento,2022,1.8,pisos_inadecuados,porcentaje
Atlántico,Rezago escolar,Departamento,2022,30.2,rezago_escolar,porcentaje
Atlántico,Sin acceso a fuente de agua mejorada,Departamento,2022,2.4,sin_agua_mejorada,porcentaje
Atlántico,Sin aseguramiento en salud,Departamento,2022,9.1,sin_aseguramiento_salud,porcentaje
Atlántico,Trabajo infantil,Departamento,2022,0.6,trabajo_infantil,porcentaje
Atlántico,Trabajo informal,Departamento,2022,75.9,trabajo_informal,porcentaje
Bogotá,Analfabetismo,Departamento,2022,1.8,analfabetismo,porcentaje
Bogotá,Bajo logro educativo,Departamento,2022,21.7,bajo_logro_educativo,porcentaje
Bogotá,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,5.7,cuidado_primera_infancia,porcentaje
Bogotá,Barreras de acceso a servicios de salud,Departamento,2022,4.3,barreras_acceso_salud,porcentaje
Bogotá,Desempleo de larga duración,Departamento,2022,12.1,desempleo_larga_duracion,porcentaje
Bogotá,Hacinamiento crítico,Departamento,2022,5.8,hacinamiento_critico,porcentaje
Bogotá,Inadecuada eliminación de excretas,Departamento,2022,0.7,excretas_inadecuadas,porcentaje
Bogotá,Inasistencia escolar,Departamento,2022,1.3,inasistencia_escolar,porcentaje
Bogotá,Material inadecuado de paredes exteriores,Departamento,2022,1.0,paredes_inadecuadas,porcentaje
Bogotá,Material inadecuado de pisos,Departamento,2022,0.5,pisos_inadecuados,porcentaje
Bogotá,Rezago escolar,Departamento,2022,18.8,rezago_escolar,porcentaje
Bogotá,Sin acceso a fuente de agua mejorada,Departamento,2022,0.5,sin_agua_mejorada,porcentaje
Bogotá,Sin aseguramiento en salud,Departamento,2022,13.1,sin_aseguramiento_salud,porcentaje
Bogotá,Trabajo infantil,Departamento,2022,1.2,trabajo_infantil,porcentaje
Bogotá,Trabajo informal,Departamento,2022,54.2,trabajo_informal,porcentaje
Bolívar,Analfabetismo,Departamento,2022,12.4,analfabetismo,porcentaje
Bolívar,Bajo logro educativo,Departamento,2022,45.8,bajo_logro_educativo,porcentaje
Bolívar,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,9.3,cuidado_primera_infancia,porcentaje
Bolívar,Barreras de acceso a servicios de salud,Departamento,2022,0.3,barreras_acceso_salud,porcentaje
Bolívar,Desempleo de larga duración,Departamento,2022,12.1,desempleo_larga_duracion,porcentaje
Bolívar,Hacinamiento crítico,Departamento,2022,11.4,hacinamiento_critico,porcentaje
Bolívar,Inadecuada eliminación de excretas,Departamento,2022,32.7,excretas_inadecuadas,porcentaje
Bolívar,Inasistencia escolar,Departamento,2022,3.0,inasistencia_escolar,porcentaje
Bolívar,Material inadecuado de paredes exteriores,Departamento,2022,5.5,paredes_inadecuadas,porcentaje
Bolívar,Material inadecuado de pisos,Departamento,2022,16.4,pisos_inadecuados,porcentaje
Bolívar,Rezago escolar,Departamento,2022,28.9,rezago_escolar,porcentaje
Bolívar,Sin acceso a fuente de agua mejorada,Departamento,2022,15.1,sin_agua_mejorada,porcentaje
Bolívar,Sin aseguramiento en salud,Departamento,2022,5.5,sin_aseguramiento_salud,porcentaje
Bolívar,Trabajo infantil,Departamento,2022,1.8,trabajo_infantil,porcentaje
Bolívar,Trabajo informal,Departamento,2022,83.7,trabajo_informal,porcentaje
Boyacá,Analfabetismo,Departamento,2022,6.3,analfabetismo,porcentaje
Boyacá,Bajo logro educativo,Departamento,2022,48.3,bajo_logro_educativo,porcentaje
Boyacá,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,6.1,cuidado_primera_infancia,porcentaje
Boyacá,Barreras de acceso a servicios de salud,Departamento,2022,2.0,barreras_acceso_salud,porcentaje
Boyacá,Desempleo de larga duración,Departamento,2022,16.0,desempleo_larga_duracion,porcentaje
Boyacá,Hacinamiento crítico,Departamento,2022,4.4,hacinamiento_critico,porcentaje
Boyacá,Inadecuada eliminación de excretas,Departamento,2022,5.9,excretas_inadecuadas,porcentaje
Boyacá,Inasistencia escolar,Departamento,2022,2.0,inasistencia_escolar,porcentaje
Boyacá,Material inadecuado de paredes exteriores,Departamento,2022,0.5,paredes_inadecuadas,porcentaje
Boyacá,Material inadecuado de pisos,Departamento,2022,3.2,pisos_inadecuados,porcentaje
Boyacá,Rezago escolar,Departamento,2022,23.0,rezago_escolar,porcentaje
Boyacá,Sin acceso a fuente de agua mejorada,Departamento,2022,10.8,sin_agua_mejorada,porcentaje
Boyacá,Sin aseguramiento en salud,Departamento,2022,5.2,sin_aseguramiento_salud,porcentaje
Boyacá,Trabajo infantil,Departamento,2022,0.9,trabajo_infantil,porcentaje
Boyacá,Trabajo informal,Departamento,2022,77.5,trabajo_informal,porcentaje
Caldas,Analfabetismo,Departamento,2022,7.4,analfabetismo,porcentaje
Caldas,Bajo logro educativo,Departamento,2022,45.8,bajo_logro_educativo,porcentaje
Caldas,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,4.9,cuidado_primera_infancia,porcentaje
Caldas,Barreras de acceso a servicios de salud,Departamento,2022,1.5,barreras_acceso_salud,porcentaje
Caldas,Desempleo de larga duración,Departamento,2022,18.2,desempleo_larga_duracion,porcentaje
Caldas,Hacinamiento crítico,Departamento,2022,5.5,hacinamiento_critico,porcentaje
Caldas,Inadecuada eliminación de excretas,Departamento,2022,4.8,excretas_inadecuadas,porcentaje
Caldas,Inasistencia escolar,Departamento,2022,1.3,inasistencia_escolar,porcentaje
Caldas,Material inadecuado de paredes exteriores,Departamento,2022,1.1,paredes_inadecuadas,porcentaje
Caldas,Material inadecuado de pisos,Departamento,2022,0.3,pisos_inadecuados,porcentaje
Caldas,Rezago escolar,Departamento,2022,20.7,rezago_escolar,porcentaje
Caldas,Sin acceso a fuente de agua mejorada,Departamento,2022,8.1,sin_agua_mejorada,porcentaje
Caldas,Sin aseguramiento en salud,Departamento,2022,6.3,sin_aseguramiento_salud,porcentaje
Caldas,Trabajo infantil,Departamento,2022,0.9,trabajo_infantil,porcentaje
Caldas,Trabajo informal,Departamento,2022,68.4,trabajo_informal,porcentaje
Caquetá,Analfabetismo,Departamento,2022,11.1,analfabetismo,porcentaje
Caquetá,Bajo logro educativo,Departamento,2022,58.0,bajo_logro_educativo,porcentaje
Caquetá,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,6.6,cuidado_primera_infancia,porcentaje
Caquetá,Barreras de acceso a servicios de salud,Departamento,2022,1.7,barreras_acceso_salud,porcentaje
Caquetá,Desempleo de larga duración,Departamento,2022,11.4,desempleo_larga_duracion,porcentaje
Caquetá,Hacinamiento crítico,Departamento,2022,7.5,hacinamiento_critico,porcentaje
Caquetá,Inadecuada eliminación de excretas,Departamento,2022,13.2,excretas_inadecuadas,porcentaje
Caquetá,Inasistencia escolar,Departamento,2022,4.7,inasistencia_escolar,porcentaje
Caquetá,Material inadecuado de paredes exteriores,Departamento,2022,7.2,paredes_inadecuadas,porcentaje
Caquetá,Material inadecuado de pisos,Departamento,2022,5.5,pisos_inadecuados,porcentaje
Caquetá,Rezago escolar,Departamento,2022,30.6,rezago_escolar,porcentaje
Caquetá,Sin acceso a fuente de agua mejorada,Departamento,2022,19.9,sin_agua_mejorada,porcentaje
Caquetá,Sin aseguramiento en salud,Departamento,2022,6.3,sin_aseguramiento_salud,porcentaje
Caquetá,Trabajo infantil,Departamento,2022,2.4,trabajo_infantil,porcentaje
Caquetá,Trabajo informal,Departamento,2022,89.2,trabajo_informal,porcentaje
Cauca,Analfabetismo,Departamento,2022,9.5,analfabetismo,porcentaje
Cauca,Bajo logro educativo,Departamento,2022,59.9,bajo_logro_educativo,porcentaje
Cauca,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,6.2,cuidado_primera_infancia,porcentaje
Cauca,Barreras de acceso a servicios de salud,Departamento,2022,3.1,barreras_acceso_salud,porcentaje
Cauca,Desempleo de larga duración,Departamento,2022,14.7,desempleo_larga_duracion,porcentaje
Cauca,Hacinamiento crítico,Departamento,2022,3.8,hacinamiento_critico,porcentaje
Cauca,Inadecuada eliminación de excretas,Departamento,2022,9.3,excretas_inadecuadas,porcentaje
Cauca,Inasistencia escolar,Departamento,2022,2.8,inasistencia_escolar,porcentaje
Cauca,Material inadecuado de paredes exteriores,Departamento,2022,3.5,paredes_inadecuadas,porcentaje
Cauca,Material inadecuado de pisos,Departamento,2022,18.9,pisos_inadecuados,porcentaje
Cauca,Rezago escolar,Departamento,2022,22.5,rezago_escolar,porcentaje
Cauca,Sin acceso a fuente de agua mejorada,Departamento,2022,25.8,sin_agua_mejorada,porcentaje
Cauca,Sin aseguramiento en salud,Departamento,2022,5.3,sin_aseguramiento_salud,porcentaje
Cauca,Trabajo infantil,Departamento,2022,1.8,trabajo_infantil,porcentaje
Cauca,Trabajo informal,Departamento,2022,88.9,trabajo_informal,porcentaje
Cesar,Analfabetismo,Departamento,2022,14.0,analfabetismo,porcentaje
Cesar,Bajo logro educativo,Departamento,2022,45.5,bajo_logro_educativo,porcentaje
Cesar,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,8.6,cuidado_primera_infancia,porcentaje
Cesar,Barreras de acceso a servicios de salud,Departamento,2022,0.4,barreras_acceso_salud,porcentaje
Cesar,Desempleo de larga duración,Departamento,2022,9.9,desempleo_larga_duracion,porcentaje
Cesar,Hacinamiento crítico,Departamento,2022,14.4,hacinamiento_critico,porcentaje
Cesar,Inadecuada eliminación de excretas,Departamento,2022,13.9,excretas_inadecuadas,porcentaje
Cesar,Inasistencia escolar,Departamento,2022,4.4,inasistencia_escolar,porcentaje
Cesar,Material inadecuado de paredes exteriores,Departamento,2022,3.6,paredes_inadecuadas,porcentaje
Cesar,Material inadecuado de pisos,Departamento,2022,9.6,pisos_inadecuados,porcentaje
Cesar,Rezago escolar,Departamento,2022,32.9,rezago_escolar,porcentaje
Cesar,Sin acceso a fuente de agua mejorada,Departamento,2022,8.9,sin_agua_mejorada,porcentaje
Cesar,Sin aseguramiento en salud,Departamento,2022,9.8,sin_aseguramiento_salud,porcentaje
Cesar,Trabajo infantil,Departamento,2022,1.3,trabajo_infantil,porcentaje
Cesar,Trabajo informal,Departamento,2022,84.6,trabajo_informal,porcentaje
Córdoba,Analfabetismo,Departamento,2022,18.1,analfabetismo,porcentaje
Córdoba,Bajo logro educativo,Departamento,2022,55.6,bajo_logro_educativo,porcentaje
Córdoba,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,9.1,cuidado_primera_infancia,porcentaje
Córdoba,Barreras de acceso a servicios de salud,Departamento,2022,1.3,barreras_acceso_salud,porcentaje
Córdoba,Desempleo de larga duración,Departamento,2022,16.2,desempleo_larga_duracion,porcentaje
Córdoba,Hacinamiento crítico,Departamento,2022,11.6,hacinamiento_critico,porcentaje
Córdoba,Inadecuada eliminación de excretas,Departamento,2022,19.6,excretas_inadecuadas,porcentaje
Córdoba,Inasistencia escolar,Departamento,2022,2.0,inasistencia_escolar,porcentaje
Córdoba,Material inadecuado de paredes exteriores,Departamento,2022,3.5,paredes_inadecuadas,porcentaje
Córdoba,Material inadecuado de pisos,Departamento,2022,32.7,pisos_inadecuados,porcentaje
Córdoba,Rezago escolar,Departamento,2022,26.5,rezago_escolar,porcentaje
Córdoba,Sin acceso a fuente de agua mejorada,Departamento,2022,23.8,sin_agua_mejorada,porcentaje
Córdoba,Sin aseguramiento en salud,Departamento,2022,3.1,sin_aseguramiento_salud,porcentaje
Córdoba,Trabajo infantil,Departamento,2022,0.6,trabajo_infantil,porcentaje
Córdoba,Trabajo informal,Departamento,2022,89.8,trabajo_informal,porcentaje
Cundinamarca,Analfabetismo,Departamento,2022,4.2,analfabetismo,porcentaje
Cundinamarca,Bajo logro educativo,Departamento,2022,38.1,bajo_logro_educativo,porcentaje
Cundinamarca,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,7.0,cuidado_primera_infancia,porcentaje
Cundinamarca,Barreras de acceso a servicios de salud,Departamento,2022,2.3,barreras_acceso_salud,porcentaje
Cundinamarca,Desempleo de larga duración,Departamento,2022,15.4,desempleo_larga_duracion,porcentaje
Cundinamarca,Hacinamiento crítico,Departamento,2022,5.3,hacinamiento_critico,porcentaje
Cundinamarca,Inadecuada eliminación de excretas,Departamento,2022,2.8,excretas_inadecuadas,porcentaje
Cundinamarca,Inasistencia escolar,Departamento,2022,2.0,inasistencia_escolar,porcentaje
Cundinamarca,Material inadecuado de paredes exteriores,Departamento,2022,1.0,paredes_inadecuadas,porcentaje
Cundinamarca,Material inadecuado de pisos,Departamento,2022,1.3,pisos_inadecuados,porcentaje
Cundinamarca,Rezago escolar,Departamento,2022,24.1,rezago_escolar,porcentaje
Cundinamarca,Sin acceso a fuente de agua mejorada,Departamento,2022,4.9,sin_agua_mejorada,porcentaje
